0.344399996	1.20E-05
0.352399996	1.21E-05
0.360399996	1.22E-05
0.368399995	1.23E-05
0.376399995	1.24E-05
0.384399995	1.25E-05
0.392399995	1.27E-05
0.400399995	1.28E-05
0.408399995	1.29E-05
0.416399995	1.30E-05
0.424399995	1.31E-05
0.432399995	1.32E-05
0.440399995	1.33E-05
0.448399995	1.34E-05
0.456399994	1.35E-05
0.464399994	1.36E-05
0.472399994	1.37E-05
0.480399994	1.38E-05
0.488399994	1.40E-05
0.496399994	1.41E-05
0.504399994	1.42E-05
0.512399994	1.43E-05
0.520399994	1.44E-05
0.528399994	1.45E-05
0.536399993	1.46E-05
0.544399993	1.47E-05
0.552399993	1.48E-05
0.560399993	1.49E-05
0.568399993	1.50E-05
0.576399993	1.51E-05
0.584399993	1.52E-05
0.592399993	1.53E-05
0.600399993	1.54E-05
0.608399993	1.55E-05
0.616399992	1.56E-05
0.624399992	1.57E-05
0.632399992	1.57E-05
0.640399992	1.58E-05
0.648399992	1.59E-05
0.656399992	1.60E-05
0.664399992	1.61E-05
0.672399992	1.62E-05
0.680399992	1.63E-05
0.688399992	1.64E-05
0.696399992	1.65E-05
0.704399991	1.66E-05
0.712399991	1.67E-05
0.720399991	1.68E-05
0.728399991	1.69E-05
0.736399991	1.70E-05
0.744399991	1.70E-05
0.752399991	1.71E-05
0.760399991	1.72E-05
0.768399991	1.73E-05
0.776399991	1.74E-05
0.78439999	1.75E-05
0.79239999	1.76E-05
0.80039999	1.77E-05
0.80839999	1.78E-05
0.81639999	1.79E-05
0.82439999	1.79E-05
0.83239999	1.80E-05
0.84039999	1.81E-05
0.84839999	1.82E-05
0.85639999	1.83E-05
0.864399989	1.84E-05
0.872399989	1.85E-05
0.880399989	1.86E-05
0.888399989	1.86E-05
0.896399989	1.87E-05
0.904399989	1.88E-05
0.912399989	1.89E-05
0.920399989	1.90E-05
0.928399989	1.91E-05
0.936399989	1.91E-05
0.944399989	1.92E-05
0.952399988	1.93E-05
